step,section_0_reward,section_1_reward,section_2_reward,section_0_payload,section_1_payload,section_2_payload
733,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
734,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
735,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
736,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
737,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
738,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
739,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
740,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
741,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
742,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
743,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
744,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
745,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
746,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
747,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
748,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
749,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
750,0.0,95.94486349206369,0.0,549.5567394300141,594.494452380953,493.3065194721946
751,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
752,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
753,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
754,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
755,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
756,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
757,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
758,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
759,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
760,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
761,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
762,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
763,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
764,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
765,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
766,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
767,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
768,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
769,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
770,0.0,0.0,51.157154337329075,549.5567394300141,508.54958888888933,534.4636738095237
771,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
772,0.0,0.0,10.0,549.5567394300141,508.54958888888933,534.4636738095237
773,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
774,0.0,95.94486349206369,0.0,549.5567394300141,594.494452380953,493.3065194721946
775,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
776,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
777,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
778,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
779,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
780,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
781,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
782,0.0,0.0,51.157154337329075,549.5567394300141,508.54958888888933,534.4636738095237
783,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
784,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
785,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
786,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
787,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
788,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
789,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
790,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
791,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
792,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
793,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
794,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
795,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
796,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
797,0.0,0.0,10.0,549.5567394300141,508.54958888888933,534.4636738095237
798,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
799,0.0,0.0,10.0,549.5567394300141,508.54958888888933,534.4636738095237
800,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
801,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
802,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
803,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
804,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
805,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
806,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
807,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
808,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
809,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
810,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
811,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
812,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
813,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
814,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
815,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
816,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
817,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
818,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
819,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
820,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
821,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
822,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
823,0.0,95.94486349206369,0.0,549.5567394300141,594.494452380953,493.3065194721946
824,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
825,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
826,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
827,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
828,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
829,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
830,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
831,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
832,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
833,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
834,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
835,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
836,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
837,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
838,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
839,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
840,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
841,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
842,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
843,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
844,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
845,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
846,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
847,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
848,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
849,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
850,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
851,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
852,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
853,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
854,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
855,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
856,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
857,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
858,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
859,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
860,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
861,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
862,0.0,0.0,10.0,549.5567394300141,594.494452380953,493.3065194721946
863,10.0,0.0,0.0,549.5567394300141,594.494452380953,493.3065194721946
864,0.0,0.0,51.157154337329075,549.5567394300141,508.54958888888933,534.4636738095237
865,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
866,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
867,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
868,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
869,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
870,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
871,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
872,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
873,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
874,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
875,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
876,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
877,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
878,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
879,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
880,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
881,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
882,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
883,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
884,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
885,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
886,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
887,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
888,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
889,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
890,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
891,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
892,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
893,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
894,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
895,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
896,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
897,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
898,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
899,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
900,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
901,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
902,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
903,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
904,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
905,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
906,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
907,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
908,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
909,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
910,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
911,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
912,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
913,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
914,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
915,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
916,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
917,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
918,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
919,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
920,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
921,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
922,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
923,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
924,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
925,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
926,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
927,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
928,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
929,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
930,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
931,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
932,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
933,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
934,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
935,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
936,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
937,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
938,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
939,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
940,0.0,10.0,0.0,549.5567394300141,508.54958888888933,534.4636738095237
941,0.0,71.2344944444448,0.0,549.5567394300141,569.7840833333341,560.0321309523807
942,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
943,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
944,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
945,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
946,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
947,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
948,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
949,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
950,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
951,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
952,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
953,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
954,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
955,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
956,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
957,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
958,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
959,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
960,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
961,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
962,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
963,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
964,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
965,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
966,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
967,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
968,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
969,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
970,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
971,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
972,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
973,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
974,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
975,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
976,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
977,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
978,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
979,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
980,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
981,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
982,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
983,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
984,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
985,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
986,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
987,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
988,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
989,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
990,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
991,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
992,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
993,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
994,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
995,0.0,0.0,10.0,549.5567394300141,569.7840833333341,560.0321309523807
996,10.0,0.0,0.0,549.5567394300141,569.7840833333341,560.0321309523807
997,0.0,0.0,0.9335273809524551,549.5567394300141,597.6825357142864,550.9656583333332
998,10.0,0.0,0.0,549.5567394300141,597.6825357142864,550.9656583333332
999,0.0,0.0,10.0,549.5567394300141,597.6825357142864,550.9656583333332
1000,10.0,0.0,0.0,549.5567394300141,597.6825357142864,550.9656583333332
1001,0.0,0.0,10.0,549.5567394300141,597.6825357142864,550.9656583333332
1002,10.0,0.0,0.0,549.5567394300141,597.6825357142864,550.9656583333332
1003,0.0,0.0,5.05595632700647,549.5567394300141,516.340855555556,546.0216146603397
1004,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1005,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1006,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1007,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1008,0.0,0.0,10.0,549.5567394300141,516.340855555556,546.0216146603397
1009,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1010,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1011,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1012,0.0,0.0,10.0,549.5567394300141,516.340855555556,546.0216146603397
1013,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1014,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1015,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1016,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1017,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1018,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1019,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1020,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1021,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1022,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1023,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
1024,0.0,10.0,0.0,549.5567394300141,516.340855555556,546.0216146603397
